date,type,v1,year,month,Mt
2015-03-01,natural,242,2015,3,3.4100001
2015-03-01,nuclear,242,2015,3,1.25
2015-03-01,petroleum,242,2015,3,4.0700002
2015-03-01,total,242,2015,3,10.87
2015-03-01,windsolarandhydro,242,2015,3,.41999999
2015-04-01,bioenergywaste,243,2015,4,.63999999
2015-04-01,coal,243,2015,4,.47999999
2015-04-01,natural,243,2015,4,3.3900001
2015-04-01,nuclear,243,2015,4,1.24
2015-04-01,petroleum,243,2015,4,4.3400002
2015-04-01,total,243,2015,4,10.43
2015-04-01,windsolarandhydro,243,2015,4,.34
2015-05-01,bioenergywaste,244,2015,5,.63999999
2015-05-01,coal,244,2015,5,.50999999
2015-05-01,natural,244,2015,5,3.6900001
2015-05-01,nuclear,244,2015,5,1.26
2015-05-01,petroleum,244,2015,5,4.8000002
2015-05-01,total,244,2015,5,11.33
2015-05-01,windsolarandhydro,244,2015,5,.43000001
2015-06-01,bioenergywaste,245,2015,6,.63999999
2015-06-01,coal,245,2015,6,.54000002
2015-06-01,natural,245,2015,6,3.1199999
2015-06-01,nuclear,245,2015,6,1.22
2015-06-01,petroleum,245,2015,6,4.0500002
2015-06-01,total,245,2015,6,9.9099998
2015-06-01,windsolarandhydro,245,2015,6,.34
2015-07-01,bioenergywaste,246,2015,7,.56999999
2015-07-01,coal,246,2015,7,.31
2015-07-01,natural,246,2015,7,2.9000001
2015-07-01,nuclear,246,2015,7,1.27
2015-07-01,petroleum,246,2015,7,3.9400001
2015-07-01,total,246,2015,7,9.3299999
2015-07-01,windsolarandhydro,246,2015,7,.34
2015-08-01,bioenergywaste,247,2015,8,.56999999
2015-08-01,coal,247,2015,8,.23999999
2015-08-01,natural,247,2015,8,2.9100001
2015-08-01,nuclear,247,2015,8,1.2
2015-08-01,petroleum,247,2015,8,3.6900001
2015-08-01,total,247,2015,8,8.9300003
2015-08-01,windsolarandhydro,247,2015,8,.31999999
2015-09-01,bioenergywaste,248,2015,9,.56999999
2015-09-01,coal,248,2015,9,.34999999
2015-09-01,natural,248,2015,9,2.73
2015-09-01,nuclear,248,2015,9,1.1799999
2015-09-01,petroleum,248,2015,9,3.75
2015-09-01,total,248,2015,9,8.8599997
2015-09-01,windsolarandhydro,248,2015,9,.28
2015-10-01,bioenergywaste,249,2015,10,.89999998
2015-10-01,coal,249,2015,10,.37
2015-10-01,natural,249,2015,10,3.24
2015-10-01,nuclear,249,2015,10,1.36
2015-10-01,petroleum,249,2015,10,4.3200002
2015-10-01,total,249,2015,10,10.48
2015-10-01,windsolarandhydro,249,2015,10,.28999999
2015-11-01,bioenergywaste,250,2015,11,.89999998
2015-11-01,coal,250,2015,11,.36000001
2015-11-01,natural,250,2015,11,3.53
2015-11-01,nuclear,250,2015,11,1.3
2015-11-01,petroleum,250,2015,11,4.3000002
2015-11-01,total,250,2015,11,10.87
2015-11-01,windsolarandhydro,250,2015,11,.47999999
2015-12-01,bioenergywaste,251,2015,12,.89999998
2015-12-01,coal,251,2015,12,.28999999
2015-12-01,natural,251,2015,12,3.6400001
2015-12-01,nuclear,251,2015,12,1.4400001
2015-12-01,petroleum,251,2015,12,4.6100001
2015-12-01,total,251,2015,12,11.44
2015-12-01,windsolarandhydro,251,2015,12,.56
2016-01-01,bioenergywaste,252,2016,1,1.03
2016-01-01,coal,252,2016,1,.20999999
2016-01-01,natural,252,2016,1,3.6400001
2016-01-01,nuclear,252,2016,1,1.3099999
2016-01-01,petroleum,252,2016,1,4.6999998
2016-01-01,total,252,2016,1,11.39
2016-01-01,windsolarandhydro,252,2016,1,.5
2016-02-01,bioenergywaste,253,2016,2,1.03
2016-02-01,coal,253,2016,2,.23
2016-02-01,natural,253,2016,2,3.2
2016-02-01,nuclear,253,2016,2,1.2
2016-02-01,petroleum,253,2016,2,4.46
2016-02-01,total,253,2016,2,10.55
2016-02-01,windsolarandhydro,253,2016,2,.43000001
2016-03-01,bioenergywaste,254,2016,3,1.03
2016-03-01,coal,254,2016,3,.25
2016-03-01,natural,254,2016,3,3.3699999
2016-03-01,nuclear,254,2016,3,1.21
2016-03-01,petroleum,254,2016,3,4.6300001
2016-03-01,total,254,2016,3,10.85
2016-03-01,windsolarandhydro,254,2016,3,.36000001
2016-04-01,bioenergywaste,255,2016,4,.81999999
2016-04-01,coal,255,2016,4,.2
2016-04-01,natural,255,2016,4,3.29
2016-04-01,nuclear,255,2016,4,1.14
2016-04-01,petroleum,255,2016,4,4.5
2016-04-01,total,255,2016,4,10.33
2016-04-01,windsolarandhydro,255,2016,4,.38
2016-05-01,bioenergywaste,256,2016,5,.81999999
2016-05-01,coal,256,2016,5,.23
2016-05-01,natural,256,2016,5,3.53
2016-05-01,nuclear,256,2016,5,1.1900001
2016-05-01,petroleum,256,2016,5,4.6700001
2016-05-01,total,256,2016,5,10.82
2016-05-01,windsolarandhydro,256,2016,5,.38
2016-06-01,bioenergywaste,257,2016,6,.81999999
2016-06-01,coal,257,2016,6,.23
2016-06-01,natural,257,2016,6,2.8800001
2016-06-01,nuclear,257,2016,6,1.24
2016-06-01,petroleum,257,2016,6,4.0799999
2016-06-01,total,257,2016,6,9.5200005
2016-06-01,windsolarandhydro,257,2016,6,.27000001
2016-07-01,bioenergywaste,258,2016,7,.70999998
2016-07-01,coal,258,2016,7,.23
2016-07-01,natural,258,2016,7,3.45
2016-07-01,nuclear,258,2016,7,1.37
2016-07-01,petroleum,258,2016,7,4.6300001
2016-07-01,total,258,2016,7,10.74
2016-07-01,windsolarandhydro,258,2016,7,.34999999
2016-08-01,bioenergywaste,259,2016,8,.70999998
2016-08-01,coal,259,2016,8,.23
2016-08-01,natural,259,2016,8,2.95
2016-08-01,nuclear,259,2016,8,1.35
2016-08-01,petroleum,259,2016,8,3.96
2016-08-01,total,259,2016,8,9.5799999
2016-08-01,windsolarandhydro,259,2016,8,.38
2016-09-01,bioenergywaste,260,2016,9,.70999998
2016-09-01,coal,260,2016,9,.23999999
2016-09-01,natural,260,2016,9,3.0999999
2016-09-01,nuclear,260,2016,9,1.33
2016-09-01,petroleum,260,2016,9,3.76
2016-09-01,total,260,2016,9,9.5299997
2016-09-01,windsolarandhydro,260,2016,9,.38999999
2016-10-01,bioenergywaste,261,2016,10,.80000001
2016-10-01,coal,261,2016,10,.28999999
2016-10-01,natural,261,2016,10,3.45
2016-10-01,nuclear,261,2016,10,1.3099999
2016-10-01,petroleum,261,2016,10,3.6500001
2016-10-01,total,261,2016,10,9.8199997
2016-10-01,windsolarandhydro,261,2016,10,.31999999
2016-11-01,bioenergywaste,262,2016,11,.80000001
2016-11-01,coal,262,2016,11,.28
2016-11-01,natural,262,2016,11,3.4100001
2016-11-01,nuclear,262,2016,11,1.36
2016-11-01,petroleum,262,2016,11,4.3600001
2016-11-01,total,262,2016,11,10.57
2016-11-01,windsolarandhydro,262,2016,11,.36000001
2016-12-01,bioenergywaste,263,2016,12,.80000001
2016-12-01,coal,263,2016,12,.23999999
2016-12-01,natural,263,2016,12,3.6099999
2016-12-01,nuclear,263,2016,12,1.38
2016-12-01,petroleum,263,2016,12,4.5500002
2016-12-01,total,263,2016,12,11
2016-12-01,windsolarandhydro,263,2016,12,.41999999
2017-01-01,bioenergywaste,264,2017,1,1.02
2017-01-01,coal,264,2017,1,.16
2017-01-01,natural,264,2017,1,3.8900001
2017-01-01,nuclear,264,2017,1,1.27
2017-01-01,petroleum,264,2017,1,4.5900002
2017-01-01,total,264,2017,1,11.37
2017-01-01,windsolarandhydro,264,2017,1,.44
2017-02-01,bioenergywaste,265,2017,2,1.02
2017-02-01,coal,265,2017,2,.23999999
2017-02-01,natural,265,2017,2,3.25
2017-02-01,nuclear,265,2017,2,1.25
2017-02-01,petroleum,265,2017,2,4.0599999
2017-02-01,total,265,2017,2,10.3
2017-02-01,windsolarandhydro,265,2017,2,.47999999
2017-03-01,bioenergywaste,266,2017,3,1.02
2017-03-01,coal,266,2017,3,.20999999
2017-03-01,natural,266,2017,3,3.5699999
2017-03-01,nuclear,266,2017,3,1.28
2017-03-01,petroleum,266,2017,3,4.5100002
2017-03-01,total,266,2017,3,11.08
2017-03-01,windsolarandhydro,266,2017,3,.49000001
2017-04-01,bioenergywaste,267,2017,4,.91000003
2017-04-01,coal,267,2017,4,.15000001
2017-04-01,natural,267,2017,4,3.55
2017-04-01,nuclear,267,2017,4,1.16
2017-04-01,petroleum,267,2017,4,4.2199998
2017-04-01,total,267,2017,4,10.44
2017-04-01,windsolarandhydro,267,2017,4,.44999999
2017-05-01,bioenergywaste,268,2017,5,.91000003
2017-05-01,coal,268,2017,5,.15000001
2017-05-01,natural,268,2017,5,3.6700001
2017-05-01,nuclear,268,2017,5,1.3099999
2017-05-01,petroleum,268,2017,5,4.46
2017-05-01,total,268,2017,5,10.92
2017-05-01,windsolarandhydro,268,2017,5,.41999999
2017-06-01,bioenergywaste,269,2017,6,.91000003
2017-06-01,coal,269,2017,6,.18000001
2017-06-01,natural,269,2017,6,3.1300001
2017-06-01,nuclear,269,2017,6,1.36
2017-06-01,petroleum,269,2017,6,4.3200002
2017-06-01,total,269,2017,6,10.37
2017-06-01,windsolarandhydro,269,2017,6,.47
2017-07-01,bioenergywaste,270,2017,7,.76999998
2017-07-01,coal,270,2017,7,.16
2017-07-01,natural,270,2017,7,3.04
2017-07-01,nuclear,270,2017,7,1.26
2017-07-01,petroleum,270,2017,7,4.3600001
2017-07-01,total,270,2017,7,9.9899998
2017-07-01,windsolarandhydro,270,2017,7,.40000001
2017-08-01,bioenergywaste,271,2017,8,.76999998
2017-08-01,coal,271,2017,8,.16
2017-08-01,natural,271,2017,8,2.49
2017-08-01,nuclear,271,2017,8,1.36
2017-08-01,petroleum,271,2017,8,3.9000001
2017-08-01,total,271,2017,8,9.0900002
2017-08-01,windsolarandhydro,271,2017,8,.41
2017-09-01,bioenergywaste,272,2017,9,.76999998
2017-09-01,coal,272,2017,9,.17
2017-09-01,natural,272,2017,9,2.9100001
2017-09-01,nuclear,272,2017,9,1.29
2017-09-01,petroleum,272,2017,9,4.0300002
2017-09-01,total,272,2017,9,9.6300001
2017-09-01,windsolarandhydro,272,2017,9,.46000001
2017-10-01,bioenergywaste,273,2017,10,1.02
2017-10-01,coal,273,2017,10,.16
2017-10-01,natural,273,2017,10,3.8
2017-10-01,nuclear,273,2017,10,1.29
2017-10-01,petroleum,273,2017,10,4.5100002
2017-10-01,total,273,2017,10,11.38
2017-10-01,windsolarandhydro,273,2017,10,.60000002
2017-11-01,bioenergywaste,274,2017,11,1.02
2017-11-01,coal,274,2017,11,.17
2017-11-01,natural,274,2017,11,3.73
2017-11-01,nuclear,274,2017,11,1.15
2017-11-01,petroleum,274,2017,11,4.52
2017-11-01,total,274,2017,11,11.14
2017-11-01,windsolarandhydro,274,2017,11,.55000001
2017-12-01,bioenergywaste,275,2017,12,1.02
2017-12-01,coal,275,2017,12,.16
2017-12-01,natural,275,2017,12,2.98
2017-12-01,nuclear,275,2017,12,1.15
2017-12-01,petroleum,275,2017,12,3.6099999
2017-12-01,total,275,2017,12,9.5100002
2017-12-01,windsolarandhydro,275,2017,12,.58999997
2018-01-01,bioenergywaste,276,2018,1,1.0700001
2018-01-01,coal,276,2018,1,.11
2018-01-01,natural,276,2018,1,3.6199999
2018-01-01,nuclear,276,2018,1,1.2
2018-01-01,petroleum,276,2018,1,5
2018-01-01,total,276,2018,1,11.67
2018-01-01,windsolarandhydro,276,2018,1,.67000002
2018-02-01,bioenergywaste,277,2018,2,1.0700001
2018-02-01,coal,277,2018,2,.18000001
2018-02-01,natural,277,2018,2,3.29
2018-02-01,nuclear,277,2018,2,1.17
2018-02-01,petroleum,277,2018,2,4.46
2018-02-01,total,277,2018,2,10.72
2018-02-01,windsolarandhydro,277,2018,2,.55000001
2018-03-01,bioenergywaste,278,2018,3,1.0700001
2018-03-01,coal,278,2018,3,.16
2018-03-01,natural,278,2018,3,3.3599999
2018-03-01,nuclear,278,2018,3,1.23
2018-03-01,petroleum,278,2018,3,4.5100002
2018-03-01,total,278,2018,3,10.9
2018-03-01,windsolarandhydro,278,2018,3,.56999999
2018-04-01,bioenergywaste,279,2018,4,.94
2018-04-01,coal,279,2018,4,.17
2018-04-01,natural,279,2018,4,3.53
2018-04-01,nuclear,279,2018,4,1.1799999
2018-04-01,petroleum,279,2018,4,4.8600001
2018-04-01,total,279,2018,4,11.21
2018-04-01,windsolarandhydro,279,2018,4,.52999997
2018-05-01,bioenergywaste,280,2018,5,.94
2018-05-01,coal,280,2018,5,.16
2018-05-01,natural,280,2018,5,3.3399999
2018-05-01,nuclear,280,2018,5,1.1799999
2018-05-01,petroleum,280,2018,5,4.8000002
2018-05-01,total,280,2018,5,10.88
2018-05-01,windsolarandhydro,280,2018,5,.46000001
2018-06-01,bioenergywaste,281,2018,6,.94
2018-06-01,coal,281,2018,6,.16
2018-06-01,natural,281,2018,6,2.76
2018-06-01,nuclear,281,2018,6,1.23
2018-06-01,petroleum,281,2018,6,5.0100002
2018-06-01,total,281,2018,6,10.49
2018-06-01,windsolarandhydro,281,2018,6,.38999999
2018-07-01,bioenergywaste,282,2018,7,.87
2018-07-01,coal,282,2018,7,.14
2018-07-01,natural,282,2018,7,3.1800001
2018-07-01,nuclear,282,2018,7,1.23
2018-07-01,petroleum,282,2018,7,4.1700001
2018-07-01,total,282,2018,7,9.9399996
2018-07-01,windsolarandhydro,282,2018,7,.34999999
2018-08-01,bioenergywaste,283,2018,8,.87
2018-08-01,coal,283,2018,8,.15000001
2018-08-01,natural,283,2018,8,2.8900001
2018-08-01,nuclear,283,2018,8,1.29
2018-08-01,petroleum,283,2018,8,4.3299999
2018-08-01,total,283,2018,8,9.9799995
2018-08-01,windsolarandhydro,283,2018,8,.44999999
2018-09-01,bioenergywaste,284,2018,9,.87
2018-09-01,coal,284,2018,9,.19
2018-09-01,natural,284,2018,9,2.95
2018-09-01,nuclear,284,2018,9,1.21
2018-09-01,petroleum,284,2018,9,4.1399999
2018-09-01,total,284,2018,9,9.9300003
2018-09-01,windsolarandhydro,284,2018,9,.56999999
2018-10-01,bioenergywaste,285,2018,10,1.12
2018-10-01,coal,285,2018,10,.15000001
2018-10-01,natural,285,2018,10,3.1600001
2018-10-01,nuclear,285,2018,10,.99000001
2018-10-01,petroleum,285,2018,10,4.96
2018-10-01,total,285,2018,10,10.99
2018-10-01,windsolarandhydro,285,2018,10,.61000001
2018-11-01,bioenergywaste,286,2018,11,1.12
2018-11-01,coal,286,2018,11,.18000001
2018-11-01,natural,286,2018,11,3.28
2018-11-01,nuclear,286,2018,11,1.02
2018-11-01,petroleum,286,2018,11,4.77
2018-11-01,total,286,2018,11,11.04
2018-11-01,windsolarandhydro,286,2018,11,.67000002
2018-12-01,bioenergywaste,287,2018,12,1.12
2018-12-01,coal,287,2018,12,.16
2018-12-01,natural,287,2018,12,3.47
2018-12-01,nuclear,287,2018,12,1.13
2018-12-01,petroleum,287,2018,12,5.0300002
2018-12-01,total,287,2018,12,11.54
2018-12-01,windsolarandhydro,287,2018,12,.63
2019-01-01,bioenergywaste,288,2019,1,1.02
2019-01-01,coal,288,2019,1,.15000001
2019-01-01,natural,288,2019,1,3.3399999
2019-01-01,nuclear,288,2019,1,1.05
2019-01-01,petroleum,288,2019,1,5.0500002
2019-01-01,total,288,2019,1,11.2
2019-01-01,windsolarandhydro,288,2019,1,.58999997
2019-02-01,bioenergywaste,289,2019,2,1.02
2019-02-01,coal,289,2019,2,.18000001
2019-02-01,natural,289,2019,2,3
2019-02-01,nuclear,289,2019,2,.98000002
2019-02-01,petroleum,289,2019,2,4.8000002
2019-02-01,total,289,2019,2,10.58
2019-02-01,windsolarandhydro,289,2019,2,.60000002
2019-03-01,bioenergywaste,290,2019,3,1.02
2019-03-01,coal,290,2019,3,.16
2019-03-01,natural,290,2019,3,3.27
2019-03-01,nuclear,290,2019,3,.95999998
2019-03-01,petroleum,290,2019,3,5.25
2019-03-01,total,290,2019,3,11.38
2019-03-01,windsolarandhydro,290,2019,3,.72000003
2019-04-01,bioenergywaste,291,2019,4,.99000001
2019-04-01,coal,291,2019,4,.13
2019-04-01,natural,291,2019,4,3.1199999
2019-04-01,nuclear,291,2019,4,1.05
2019-04-01,petroleum,291,2019,4,4.79
2019-04-01,total,291,2019,4,10.63
2019-04-01,windsolarandhydro,291,2019,4,.55000001
2019-05-01,bioenergywaste,292,2019,5,.99000001
2019-05-01,coal,292,2019,5,.17
2019-05-01,natural,292,2019,5,3.23
2019-05-01,nuclear,292,2019,5,1.04
2019-05-01,petroleum,292,2019,5,4.9899998
2019-05-01,total,292,2019,5,10.86
2019-05-01,windsolarandhydro,292,2019,5,.44
2019-06-01,bioenergywaste,293,2019,6,.99000001
2019-06-01,coal,293,2019,6,.14
2019-06-01,natural,293,2019,6,2.73
2019-06-01,nuclear,293,2019,6,.72000003
2019-06-01,petroleum,293,2019,6,4.5599999
2019-06-01,total,293,2019,6,9.6499996
2019-06-01,windsolarandhydro,293,2019,6,.50999999
2019-07-01,bioenergywaste,294,2019,7,.88
2019-07-01,coal,294,2019,7,.14
2019-07-01,natural,294,2019,7,2.96
2019-07-01,nuclear,294,2019,7,.88
2019-07-01,petroleum,294,2019,7,4.6700001
2019-07-01,total,294,2019,7,10.01
2019-07-01,windsolarandhydro,294,2019,7,.47999999
2019-08-01,bioenergywaste,295,2019,8,.88
2019-08-01,coal,295,2019,8,.14
2019-08-01,natural,295,2019,8,2.75
2019-08-01,nuclear,295,2019,8,.98000002
2019-08-01,petroleum,295,2019,8,4.1599998
2019-08-01,total,295,2019,8,9.5200005
2019-08-01,windsolarandhydro,295,2019,8,.61000001
2019-09-01,bioenergywaste,296,2019,9,.88
2019-09-01,coal,296,2019,9,.16
2019-09-01,natural,296,2019,9,2.6300001
2019-09-01,nuclear,296,2019,9,1.0700001
2019-09-01,petroleum,296,2019,9,4.8099999
2019-09-01,total,296,2019,9,10.17
2019-09-01,windsolarandhydro,296,2019,9,.62
2019-10-01,bioenergywaste,297,2019,10,1.22
2019-10-01,coal,297,2019,10,.15000001
2019-10-01,natural,297,2019,10,3.25
2019-10-01,nuclear,297,2019,10,1.14
2019-10-01,petroleum,297,2019,10,4.6399999
2019-10-01,total,297,2019,10,11.05
2019-10-01,windsolarandhydro,297,2019,10,.64999998
2019-11-01,bioenergywaste,298,2019,11,1.22
2019-11-01,coal,298,2019,11,.14
2019-11-01,natural,298,2019,11,3.55
2019-11-01,nuclear,298,2019,11,1.1
2019-11-01,petroleum,298,2019,11,4.8600001
2019-11-01,total,298,2019,11,11.42
2019-11-01,windsolarandhydro,298,2019,11,.55000001
2019-12-01,bioenergywaste,299,2019,12,1.22
2019-12-01,coal,299,2019,12,.13
2019-12-01,natural,299,2019,12,3.5699999
2019-12-01,nuclear,299,2019,12,1.12
2019-12-01,petroleum,299,2019,12,4.9200001
2019-12-01,total,299,2019,12,11.7
2019-12-01,windsolarandhydro,299,2019,12,.74000001
2020-01-01,bioenergywaste,300,2020,1,1.21
2020-01-01,coal,300,2020,1,.14
2020-01-01,natural,300,2020,1,3.51
2020-01-01,nuclear,300,2020,1,1.13
2020-01-01,petroleum,300,2020,1,5.0999999
2020-01-01,total,300,2020,1,11.97
2020-01-01,windsolarandhydro,300,2020,1,.88
2020-02-01,bioenergywaste,301,2020,2,1.21
2020-02-01,coal,301,2020,2,.13
2020-02-01,natural,301,2020,2,3.1800001
2020-02-01,nuclear,301,2020,2,.89999998
2020-02-01,petroleum,301,2020,2,4.6999998
2020-02-01,total,301,2020,2,11.07
2020-02-01,windsolarandhydro,301,2020,2,.94999999
2020-03-01,bioenergywaste,302,2020,3,1.21
2020-03-01,coal,302,2020,3,.12
2020-03-01,natural,302,2020,3,3.24
2020-03-01,nuclear,302,2020,3,.75999999
2020-03-01,petroleum,302,2020,3,4.5700002
2020-03-01,total,302,2020,3,10.72
2020-03-01,windsolarandhydro,302,2020,3,.81999999
2020-04-01,bioenergywaste,303,2020,4,.94999999
2020-04-01,coal,303,2020,4,.07
2020-04-01,natural,303,2020,4,3.3599999
2020-04-01,nuclear,303,2020,4,.86000001
2020-04-01,petroleum,303,2020,4,4.9299998
2020-04-01,total,303,2020,4,10.75
2020-04-01,windsolarandhydro,303,2020,4,.57999998
2020-05-01,bioenergywaste,304,2020,5,.94999999
2020-05-01,coal,304,2020,5,.11
2020-05-01,natural,304,2020,5,3.4400001
2020-05-01,nuclear,304,2020,5,.93000001
2020-05-01,petroleum,304,2020,5,4.6100001
2020-05-01,total,304,2020,5,10.61
2020-05-01,windsolarandhydro,304,2020,5,.56999999
2020-06-01,bioenergywaste,305,2020,6,.94999999
2020-06-01,coal,305,2020,6,.11
2020-06-01,natural,305,2020,6,3.1600001
2020-06-01,nuclear,305,2020,6,.74000001
2020-06-01,petroleum,305,2020,6,4.6500001
2020-06-01,total,305,2020,6,10.18
2020-06-01,windsolarandhydro,305,2020,6,.56999999
2020-07-01,bioenergywaste,306,2020,7,.88999999
2020-07-01,coal,306,2020,7,.12
2020-07-01,natural,306,2020,7,3.22
2020-07-01,nuclear,306,2020,7,.87
2020-07-01,petroleum,306,2020,7,4.52
2020-07-01,total,306,2020,7,10.18
2020-07-01,windsolarandhydro,306,2020,7,.56
2020-08-01,bioenergywaste,307,2020,8,.88999999
2020-08-01,coal,307,2020,8,.079999998
2020-08-01,natural,307,2020,8,2.6900001
2020-08-01,nuclear,307,2020,8,.69999999
2020-08-01,petroleum,307,2020,8,3.8
2020-08-01,total,307,2020,8,8.71
2020-08-01,windsolarandhydro,307,2020,8,.55000001
2020-09-01,bioenergywaste,308,2020,9,.88999999
2020-09-01,coal,308,2020,9,.079999998
2020-09-01,natural,308,2020,9,2.47
2020-09-01,nuclear,308,2020,9,.75999999
2020-09-01,petroleum,308,2020,9,3.76
2020-09-01,total,308,2020,9,8.5799999
2020-09-01,windsolarandhydro,308,2020,9,.62
2020-10-01,bioenergywaste,309,2020,10,1.1900001
2020-10-01,coal,309,2020,10,.079999998
2020-10-01,natural,309,2020,10,3.2
2020-10-01,nuclear,309,2020,10,1.04
2020-10-01,petroleum,309,2020,10,4.2800002
2020-10-01,total,309,2020,10,10.5
2020-10-01,windsolarandhydro,309,2020,10,.70999998
2020-11-01,bioenergywaste,310,2020,11,1.1900001
2020-11-01,coal,310,2020,11,.059999999
2020-11-01,natural,310,2020,11,2.98
2020-11-01,nuclear,310,2020,11,.97000003
2020-11-01,petroleum,310,2020,11,4.0500002
2020-11-01,total,310,2020,11,9.9300003
2020-11-01,windsolarandhydro,310,2020,11,.68000001
2020-12-01,bioenergywaste,311,2020,12,1.1900001
2020-12-01,coal,311,2020,12,.059999999
2020-12-01,natural,311,2020,12,3.27
2020-12-01,nuclear,311,2020,12,1.0599999
2020-12-01,petroleum,311,2020,12,4.6999998
2020-12-01,total,311,2020,12,10.99
2020-12-01,windsolarandhydro,311,2020,12,.70999998
2021-01-01,bioenergywaste,312,2021,1,1.22
2021-01-01,coal,312,2021,1,.059999999
2021-01-01,natural,312,2021,1,2.99
2021-01-01,nuclear,312,2021,1,.97000003
2021-01-01,petroleum,312,2021,1,4.46
2021-01-01,total,312,2021,1,10.36
2021-01-01,windsolarandhydro,312,2021,1,.66000003
2021-02-01,bioenergywaste,313,2021,2,1.22
2021-02-01,coal,313,2021,2,.050000001
2021-02-01,natural,313,2021,2,2.53
2021-02-01,nuclear,313,2021,2,.74000001
2021-02-01,petroleum,313,2021,2,3.78
2021-02-01,total,313,2021,2,9.0799999
2021-02-01,windsolarandhydro,313,2021,2,.75999999
2021-03-01,bioenergywaste,314,2021,3,1.22
2021-03-01,coal,314,2021,3,.07
2021-03-01,natural,314,2021,3,3.04
2021-03-01,nuclear,314,2021,3,.75
2021-03-01,petroleum,314,2021,3,4.48
2021-03-01,total,314,2021,3,10.25
2021-03-01,windsolarandhydro,314,2021,3,.69
2021-04-01,bioenergywaste,315,2021,4,1.09
2021-04-01,coal,315,2021,4,.079999998
2021-04-01,natural,315,2021,4,2.24
2021-04-01,nuclear,315,2021,4,.81
2021-04-01,petroleum,315,2021,4,3.29
2021-04-01,total,315,2021,4,8.0100002
2021-04-01,windsolarandhydro,315,2021,4,.5
2021-05-01,bioenergywaste,316,2021,5,1.09
2021-05-01,coal,316,2021,5,.090000004
2021-05-01,natural,316,2021,5,2.22
2021-05-01,nuclear,316,2021,5,.75999999
2021-05-01,petroleum,316,2021,5,3.53
2021-05-01,total,316,2021,5,8.2299995
2021-05-01,windsolarandhydro,316,2021,5,.54000002
2021-06-01,bioenergywaste,317,2021,6,1.09
2021-06-01,coal,317,2021,6,.07
2021-06-01,natural,317,2021,6,1.47
2021-06-01,nuclear,317,2021,6,.86000001
2021-06-01,petroleum,317,2021,6,2.8199999
2021-06-01,total,317,2021,6,6.7600002
2021-06-01,windsolarandhydro,317,2021,6,.44999999
2021-07-01,bioenergywaste,318,2021,7,.89999998
2021-07-01,coal,318,2021,7,.050000001
2021-07-01,natural,318,2021,7,2.1199999
2021-07-01,nuclear,318,2021,7,.74000001
2021-07-01,petroleum,318,2021,7,3.5899999
2021-07-01,total,318,2021,7,7.77
2021-07-01,windsolarandhydro,318,2021,7,.37
2021-08-01,bioenergywaste,319,2021,8,.89999998
2021-08-01,coal,319,2021,8,.059999999
2021-08-01,natural,319,2021,8,2.6800001
2021-08-01,nuclear,319,2021,8,.73000002
2021-08-01,petroleum,319,2021,8,3.8499999
2021-08-01,total,319,2021,8,8.6899996
2021-08-01,windsolarandhydro,319,2021,8,.47
2021-09-01,bioenergywaste,320,2021,9,.89999998
2021-09-01,coal,320,2021,9,.059999999
2021-09-01,natural,320,2021,9,2.6700001
2021-09-01,nuclear,320,2021,9,.79000002
2021-09-01,petroleum,320,2021,9,3.73
2021-09-01,total,320,2021,9,8.6000004
2021-09-01,windsolarandhydro,320,2021,9,.44999999
2021-10-01,bioenergywaste,321,2021,10,1.1900001
2021-10-01,coal,321,2021,10,.039999999
2021-10-01,natural,321,2021,10,3.04
2021-10-01,nuclear,321,2021,10,.75
2021-10-01,petroleum,321,2021,10,3.9400001
2021-10-01,total,321,2021,10,9.71
2021-10-01,windsolarandhydro,321,2021,10,.75
